All event log messages.
Date:	2016-09-21 09:52:02
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33577     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:51:13 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33578     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:51:16 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33579     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:51:16 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33580     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:51:17 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33581     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:51:17 	A regain movement has started.	{args: "0"}
33582     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:51:17 	The regain movement is ready.	{args: "0"}
33583     	I   	Operational         	10151   	Program started                         	2016-09-21 09:51:17 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33584     	I   	Operational         	10151   	Program started                         	2016-09-21 09:51:17 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33586     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:51:25 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33587     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:51:27 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33589     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:51:28 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33590     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:51:30 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33592     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:31 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33594     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:31 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33595     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:51:31 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33596     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:51:31 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33597     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:51:31 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33598     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:51:31 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }

System log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33241     	E   	System              	20054   	Not allowed command                     	2016-09-21 07:44:15 	The command is NOT allowed when the program is executing.	{args: "20"}
33242     	E   	System              	20054   	Not allowed command                     	2016-09-21 07:44:23 	The command is NOT allowed when the program is executing.	{args: "20"}
33266     	E   	System              	20371   	A default Mechanical Unit Group is used 	2016-09-21 08:52:42 	The configuration of task Logger_L has no connection to MECHANICAL_UNIT_GROUP. The attribute UseMechanicalUnitGroup is required in a MultiMove system and is missing. 	{args: "Logger_L", "MECHANICAL_UNIT_GROUP", "UseMechanicalUnitGroup", "rob_r"}
33273     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:52:44 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33274     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:52:44 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33277     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:52:58 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33285     	W   	System              	20089   	Automatic Mode Rejected                 	2016-09-21 08:55:07 	The call chain was altered to begin at a routine other than main and could not be reset to main when automatic mode was requested.	{args: }
33288     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:55:14 	The command is NOT allowed when the program is executing.	{args: "14"}
33291     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:55:23 	The command is NOT allowed when the program is executing.	{args: "14"}
33294     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:59:07 	The command is NOT allowed when the program is executing.	{args: "14"}
33296     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:59:17 	The command is NOT allowed when the program is executing.	{args: "4"}
33297     	E   	System              	20054   	Not allowed command                     	2016-09-21 08:59:41 	The command is NOT allowed when the program is executing.	{args: "4"}
33401     	E   	System              	20060   	Not allowed command                     	2016-09-21 09:43:16 	The command is not allowed in Auto mode.	{args: "46"}
33402     	E   	System              	20060   	Not allowed command                     	2016-09-21 09:43:24 	The command is not allowed in Auto mode.	{args: "46"}
33403     	E   	System              	20060   	Not allowed command                     	2016-09-21 09:43:25 	The command is not allowed in Auto mode.	{args: "46"}
33404     	E   	System              	20060   	Not allowed command                     	2016-09-21 09:43:34 	The command is not allowed in Auto mode.	{args: "46"}
33413     	E   	System              	20054   	Not allowed command                     	2016-09-21 09:45:21 	The command is NOT allowed when the program is executing.	{args: "20"}
33414     	E   	System              	20054   	Not allowed command                     	2016-09-21 09:45:25 	The command is NOT allowed when the program is executing.	{args: "20"}
33556     	E   	System              	20054   	Not allowed command                     	2016-09-21 09:51:01 	The command is NOT allowed when the program is executing.	{args: "20"}
33566     	E   	System              	20054   	Not allowed command                     	2016-09-21 09:51:06 	The command is NOT allowed when the program is executing.	{args: "20"}

Hardware log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2176      	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-07-28 01:28:14 	Joint rob_R_4 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_4", "1", "1", "1", "4"}
11352     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-08-13 08:23:55 	Joint rob_L_3 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_3", "1", "2", "1", "3"}
27108     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-09-03 06:47:50 	Joint rob_L_4 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_4", "1", "2", "1", "4"}
27114     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-09-03 06:49:33 	Joint rob_L_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_7", "1", "2", "1", "7"}

Program log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33263     	W   	Program             	41595   	Socket error                            	2016-09-21 08:15:54 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60254:8388608.000000"}
33320     	W   	Program             	41595   	Socket error                            	2016-09-21 09:31:37 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/226.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/226", "ERR_SOCK_CLOSED", "-28:10:2::45058:8388608.000000"}
