All event log messages.
Date:	2016-10-29 07:05:46
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
78510     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:58:11 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78511     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:58:11 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78512     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:58:13 	A regain movement has started.	{args: "0"}
78513     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:58:13 	The regain movement is ready.	{args: "0"}
78514     	I   	Operational         	10151   	Program started                         	2016-10-29 06:58:13 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78515     	I   	Operational         	10151   	Program started                         	2016-10-29 06:58:13 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78516     	I   	Operational         	10015   	Manual mode selected                    	2016-10-29 06:58:36 	The system is in the Manual mode.	{args: }
78517     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:58:36 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
78518     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:58:36 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
78519     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:58:36 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78520     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:58:36 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78521     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:58:38 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78522     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:58:38 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78523     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:58:38 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78524     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:58:38 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78525     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:58:39 	A regain movement has started.	{args: "0"}
78526     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:58:39 	The regain movement is ready.	{args: "0"}
78527     	I   	Operational         	10151   	Program started                         	2016-10-29 06:58:39 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78528     	I   	Operational         	10151   	Program started                         	2016-10-29 06:58:39 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78529     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:58:43 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78530     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:58:43 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78531     	I   	Operational         	10016   	Automatic mode requested                	2016-10-29 06:58:44 	The system has been ordered to go to the Automatic mode.	{args: }
78532     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:58:44 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78533     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:58:44 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78534     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-29 06:58:45 	The system is in the Automatic mode.	{args: }
78535     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:58:45 	A regain movement has started.	{args: "0"}
78536     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:58:45 	The regain movement is ready.	{args: "0"}
78537     	I   	Operational         	10151   	Program started                         	2016-10-29 06:58:45 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78538     	I   	Operational         	10151   	Program started                         	2016-10-29 06:58:45 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78539     	I   	Operational         	10015   	Manual mode selected                    	2016-10-29 06:59:46 	The system is in the Manual mode.	{args: }
78540     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:59:46 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
78541     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:59:46 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
78542     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:59:46 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78543     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:59:46 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78544     	I   	Operational         	10016   	Automatic mode requested                	2016-10-29 07:00:03 	The system has been ordered to go to the Automatic mode.	{args: }
78545     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 07:00:04 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78546     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 07:00:04 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78547     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 07:00:04 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78548     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 07:00:04 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78549     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-29 07:00:04 	The system is in the Automatic mode.	{args: }
78550     	I   	Operational         	10052   	Regain start                            	2016-10-29 07:00:06 	A regain movement has started.	{args: "0"}
78551     	I   	Operational         	10053   	Regain ready                            	2016-10-29 07:00:06 	The regain movement is ready.	{args: "0"}
78552     	I   	Operational         	10151   	Program started                         	2016-10-29 07:00:06 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78553     	I   	Operational         	10151   	Program started                         	2016-10-29 07:00:06 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78554     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 07:00:16 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78555     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 07:00:16 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78556     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 07:00:18 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78557     	W   	Motion              	50464   	A collision has occurred.               	2016-10-29 07:00:19 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/462	{args: "T_ROB_L", "/SERVER_L/main/MoveL/462", "ERR_COLL_STOP"}
