All event log messages.
Date:	2016-10-22 01:51:36
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62701     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 06:28:26 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62703     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 06:28:27 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62709     	E   	Motion              	50056   	Joint collision                         	2016-10-21 06:28:28 	Actual torque on joint rob_R_4 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_R_4"}
62725     	E   	Motion              	50021   	Joint position error                    	2016-10-21 06:43:57 	Actual position of joint rob_R_5 is too far away from the ordered position.	{args: "rob_R_5"}
62741     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 06:45:37 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62743     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 06:45:38 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62744     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 06:45:38 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62759     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 06:48:12 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62761     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 06:48:13 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62788     	E   	Motion              	50052   	Joint speed error                       	2016-10-21 06:52:38 	The speed of joint rob_R_4 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_R_4"}
62859     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 09:33:39 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62861     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 09:33:40 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62872     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 09:34:05 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62874     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 09:34:06 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62887     	W   	Motion              	50204   	Motion supervision                      	2016-10-21 09:41:07 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
62889     	E   	Motion              	50431   	Predicted Collision                     	2016-10-21 09:41:09 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62895     	E   	Motion              	50056   	Joint collision                         	2016-10-21 09:41:10 	Actual torque on joint rob_R_5 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_R_5"}
62952     	E   	Motion              	50056   	Joint collision                         	2016-10-22 01:45:37 	Actual torque on joint rob_L_5 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_5"}
62963     	E   	Motion              	50431   	Predicted Collision                     	2016-10-22 01:45:56 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62964     	E   	Motion              	50431   	Predicted Collision                     	2016-10-22 01:45:59 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}

IO & Communication log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62231     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-19 10:00:22 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62232     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-19 10:00:22 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62233     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-19 10:00:47 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62234     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-19 10:00:47 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62296     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-19 10:07:14 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62297     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-19 10:07:14 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62298     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-19 10:07:39 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62299     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-19 10:07:39 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62347     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-19 10:11:12 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62348     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-19 10:11:12 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62349     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-19 10:11:37 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62350     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-19 10:11:37 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62382     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-20 02:26:58 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62383     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-20 02:26:58 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62410     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-20 02:27:23 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62411     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-20 02:27:23 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62916     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-22 01:35:00 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62917     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-22 01:35:00 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62939     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-22 01:35:25 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62940     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-22 01:35:25 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}

Internal log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
57621     	E   	Internal            	100000  	Internal error                          	2016-10-14 10:17:30 	Servo.c 2096 Control on timeout.	{args: "Servo.c 2096 Control on timeout."}
57623     	E   	Internal            	100000  	Internal error                          	2016-10-14 10:17:30 	Servots.c 5089 Cannot move robot in state CONTROL OFF. MG = 1	{args: "Servots.c 5089 Cannot move robot in state CONTROL OFF. MG = 1"}
57658     	E   	Internal            	100000  	Internal error                          	2016-10-14 10:19:46 	Servo.c 2096 Control on timeout.	{args: "Servo.c 2096 Control on timeout."}
