All event log messages.
Date:	2016-11-02 03:42:11
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
79806     	W   	Program             	41595   	Socket error                            	2016-11-01 03:07:23 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33204:8388608.000000"}
79807     	W   	Program             	41595   	Socket error                            	2016-11-01 03:07:23 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39632:8388608.000000"}
79808     	W   	Program             	41595   	Socket error                            	2016-11-01 03:08:02 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33210:8388608.000000"}
79809     	W   	Program             	41595   	Socket error                            	2016-11-01 03:08:02 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39638:8388608.000000"}
79810     	W   	Program             	41595   	Socket error                            	2016-11-01 03:08:29 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33214:8388608.000000"}
79811     	W   	Program             	41595   	Socket error                            	2016-11-01 03:08:29 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39642:8388608.000000"}
79812     	W   	Program             	41595   	Socket error                            	2016-11-01 03:12:44 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33218:8388608.000000"}
79813     	W   	Program             	41595   	Socket error                            	2016-11-01 03:12:44 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39646:8388608.000000"}
79814     	W   	Program             	41595   	Socket error                            	2016-11-01 03:20:32 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33224:8388608.000000"}
79815     	W   	Program             	41595   	Socket error                            	2016-11-01 03:20:32 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39652:8388608.000000"}
79816     	W   	Program             	41595   	Socket error                            	2016-11-01 03:23:20 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33234:8388608.000000"}
79817     	W   	Program             	41595   	Socket error                            	2016-11-01 03:23:20 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39662:8388608.000000"}
79818     	W   	Program             	41595   	Socket error                            	2016-11-01 03:23:54 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33242:8388608.000000"}
79819     	W   	Program             	41595   	Socket error                            	2016-11-01 03:23:54 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39670:8388608.000000"}
79820     	W   	Program             	41595   	Socket error                            	2016-11-01 03:26:48 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::33246:8388608.000000"}
79821     	W   	Program             	41595   	Socket error                            	2016-11-01 03:26:48 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39674:8388608.000000"}
79827     	E   	Program             	40228   	Execution error                         	2016-11-01 03:27:05 	The execution of task T_ROB_R has been stopped by a runtime error 50464.	{args: "T_ROB_R", "50464"}
79828     	W   	Program             	40357   	Missing Error Handler                   	2016-11-01 03:27:05 	There is no error handler that deals with the process error for task T_ROB_R.	{args: "T_ROB_R"}
79832     	W   	Program             	41595   	Socket error                            	2016-11-01 03:27:16 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "-28:10:2::39682:8388608.000000"}
80049     	E   	Program             	41714   	Too many error events                   	2016-11-02 03:35:16 	 Execution of task T_ROB_L has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_L"}

Motion log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
80219     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:46 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80222     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:49 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80224     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:51 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80227     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:54 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80229     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:56 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80232     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:59 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80234     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:01 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80237     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:04 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80239     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:06 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80242     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:09 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80244     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:11 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80247     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:14 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80249     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:16 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80252     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:19 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80254     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:21 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
80257     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:24 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80259     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:26 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80262     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:29 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
